price,accommodates,bathrooms,bedrooms,beds,Elevator in building,Internet,Family/kid friendly,Wireless Internet,Buzzer/wireless intercom,Kitchen,Doorman,Wheelchair accessible,Cable TV,Hot tub,Gym,Pool,TV,Dryer,Washer,Essentials,Shampoo,Heating,Air conditioning,Pets allowed,Suitable for events,Smoking allowed,Indoor fireplace,Breakfast,Laptop friendly workspace,Iron,Hangers,Hair dryer,Private living room,Private entrance,Parking,restaurant,atm,cinema,hospital,nightclub,park,mall,gallery,museum,supermarket,bus_stop,minimum_nights_MN1,minimum_nights_MN2,minimum_nights_MN3,minimum_nights_MN_,number_of_reviews_H,number_of_reviews_L,number_of_reviews_M,number_of_reviews_O,instant_bookable_f,instant_bookable_t,num_page_saved_H,num_page_saved_L,num_page_saved_M,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,bed_type_Other,bed_type_Real Bed,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,calculated_host_listings_count_M,calculated_host_listings_count_S
74,3,1.0,0.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,284.0,327,336,6707.0,6217.0,3642,8336.0,8267.0,6837.0,328,271.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
140,4,1.0,2.0,2.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,250.0,672,689,6285.0,5819.0,3669,7914.0,7855.0,6414.0,330,226.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
125,6,1.5,2.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,109.0,1260,1356,5874.0,5677.0,2945,7251.0,7238.0,5934.0,776,388.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
73,3,1.0,1.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,77.0,1586,685,5349.0,4973.0,3833,6976.0,6954.0,5472.0,85,68.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
89,2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,137.0,1115,1135,5826.0,5446.0,3563,7453.0,7434.0,5947.0,226,336.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1
65,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,324.0,361,368,6713.0,6212.0,3690,8342.0,8267.0,6844.0,361,312.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
98,2,1.0,0.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,182.0,675,696,6292.0,5916.0,3316,7875.0,7872.0,6411.0,278,153.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
138,5,1.0,2.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,370.0,431,447,6533.0,6065.0,3595,8161.0,8103.0,6660.0,435,345.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
100,2,1.0,0.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,244.0,1357,1224,5770.0,5552.0,3082,7190.0,7181.0,5875.0,713,276.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
81,4,1.0,1.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,112.0,177,156,7102.0,6642.0,3429,8728.0,8680.0,6957.0,169,269.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
110,5,1.0,3.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63.0,817,837,6117.0,5705.0,3533,7745.0,7712.0,6241.0,79,52.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
116,2,1.0,1.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,149.0,1392,883,5549.0,5186.0,3669,7176.0,7162.0,5670.0,264,133.0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
85,2,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,376.0,442,422,7364.0,6888.0,3475,8992.0,8936.0,7067.0,435,81.0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
85,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,422.0,1411,1021,5556.0,5341.0,3231,7001.0,6994.0,5661.0,595,68.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
44,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,99.0,936,955,5999.0,5576.0,3625,7627.0,7588.0,6124.0,101,182.0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
94,4,1.0,1.0,2.0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,170.0,1487,797,5460.0,5115.0,3670,7086.0,7080.0,5579.0,186,69.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
100,2,1.0,0.0,1.0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,178.0,1411,861,5524.0,5131.0,3776,7151.0,7123.0,5647.0,254,149.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
250,6,2.0,2.0,3.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,375.0,1115,1136,5924.0,5627.0,3230,7440.0,7434.0,6037.0,400,276.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
65,2,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,34.0,50,59,6905.0,6454.0,3426,8534.0,8487.0,6900.0,50,79.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
70,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,204.0,240,247,6785.0,6304.0,3584,8413.0,8350.0,6913.0,239,196.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
57,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,335.0,1105,1124,6223.0,6002.0,2791,7593.0,7579.0,5961.0,749,201.0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
149,2,1.0,1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,48.0,792,812,6148.0,5753.0,3456,7775.0,7752.0,6270.0,107,38.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
120,5,1.0,2.0,3.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,59.0,93,88,6937.0,6473.0,3474,8565.0,8512.0,6957.0,88,136.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
250,6,1.5,3.0,3.0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,27.0,61,52,6950.0,6494.0,3440,8578.0,8529.0,6926.0,55,127.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
90,3,1.0,1.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0,1423,876,5535.0,5201.0,3587,7148.0,7149.0,5653.0,275,158.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
110,2,1.0,0.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,279.0,887,904,6074.0,5605.0,3765,7703.0,7640.0,6203.0,265,277.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
110,2,1.0,0.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,117.0,148,167,6838.0,6424.0,3281,8424.0,8418.0,6735.0,156,110.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
94,2,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,251.0,1340,1202,5737.0,5526.0,3085,7152.0,7142.0,5841.0,733,243.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
69,2,1.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,103.0,157,141,7083.0,6648.0,3319,8676.0,8670.0,6845.0,153,248.0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
150,3,2.0,2.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,230.0,245,242,7062.0,6662.0,3160,8605.0,8597.0,6683.0,247,303.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
116,3,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,150.0,1115,1134,5819.0,5411.0,3661,7447.0,7414.0,5943.0,234,343.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1
69,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,380.0,1420,1098,5674.0,5433.0,3218,7141.0,7134.0,5782.0,603,209.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
105,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,394.0,1180,1192,5800.0,5312.0,3952,7428.0,7354.0,5932.0,441,437.0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
89,2,1.0,0.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,288.0,1494,814,5448.0,5014.0,3951,7076.0,7026.0,5576.0,292,171.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
129,2,1.0,1.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,260.0,1322,993,5626.0,5177.0,3901,7254.0,7199.0,5755.0,437,291.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
90,3,1.0,1.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,205.0,270,290,6667.0,6241.0,3380,8285.0,8260.0,6779.0,276,175.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
150,4,1.0,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,413.0,1459,1055,5628.0,5388.0,3247,7099.0,7092.0,5736.0,571,171.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
65,2,1.0,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,135.0,1099,1119,5842.0,5461.0,3557,7469.0,7450.0,5963.0,211,320.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
54,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,209.0,269,285,6683.0,6224.0,3510,8311.0,8259.0,6809.0,273,184.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
80,2,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,1729,544,5206.0,4831.0,3923,6833.0,6810.0,5329.0,108,201.0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
65,2,1.0,1.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248.0,279,279,6848.0,6348.0,3654,8477.0,8404.0,6978.0,276,266.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
110,4,1.0,2.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,100.0,1324,955,5620.0,5261.0,3614,7247.0,7236.0,5741.0,337,206.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
69,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,50.0,1294,977,5642.0,5258.0,3681,7270.0,7246.0,5765.0,359,234.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
84,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,214.0,1558,736,5379.0,4962.0,3939,7008.0,6965.0,5506.0,216,188.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
110,4,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,197.0,578,597,6357.0,5926.0,3502,7985.0,7945.0,6481.0,319,136.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
199,5,2.0,3.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,306.0,1566,812,5433.0,5152.0,3503,6988.0,6987.0,5546.0,317,53.0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
140,4,2.0,2.0,2.0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,413.0,953,974,6119.0,5818.0,3129,7616.0,7608.0,6231.0,406,110.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
169,4,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,91.0,1710,574,5236.0,4902.0,3788,6862.0,6859.0,5356.0,84,178.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
74,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,151.0,186,170,7031.0,6551.0,3533,8660.0,8599.0,7040.0,178,250.0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
70,2,2.5,1.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,470.0,1527,939,5516.0,5272.0,3341,7009.0,7004.0,5625.0,481,58.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
98,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,462.0,2639,545,4154.0,3794.0,3119,5782.0,5750.0,4282.0,1007,381.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
85,2,1.5,1.0,1.0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,167.0,168,180,6902.0,6497.0,3221,8468.0,8461.0,6696.0,175,173.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
144,4,1.0,1.0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,564.0,615,633,6565.0,6245.0,2976,8040.0,8030.0,6326.0,624,203.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
98,4,1.0,2.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,349.0,1395,1100,5644.0,5425.0,3176,7083.0,7075.0,5749.0,642,153.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
98,4,1.0,1.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,229.0,1341,1233,5773.0,5559.0,3067,7187.0,7177.0,5877.0,727,278.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
136,2,1.0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,342.0,1447,886,5505.0,5051.0,3984,7133.0,7074.0,5635.0,377,166.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
241,7,2.0,4.0,5.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,272.0,308,293,7088.0,6583.0,3640,8716.0,8642.0,7160.0,301,366.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
90,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,109.0,1717,573,5232.0,4905.0,3773,6858.0,6858.0,5351.0,104,192.0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
250,7,2.5,3.0,4.0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,180.0,753,771,6192.0,5740.0,3651,7821.0,7768.0,6319.0,233,182.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
82,3,1.0,1.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,366.0,430,409,7321.0,6828.0,3558,8949.0,8883.0,7137.0,422,175.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
98,4,1.0,1.0,2.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,124.0,714,733,6222.0,5785.0,3580,7851.0,7806.0,6348.0,212,111.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
175,3,2.0,2.0,2.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,469.0,947,967,6202.0,5923.0,3005,7658.0,7649.0,6193.0,522,180.0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
70,2,1.0,0.0,2.0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,177.0,1320,1302,5840.0,5629.0,3013,7242.0,7232.0,5944.0,725,347.0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
72,4,1.0,2.0,2.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,479.0,932,952,6236.0,5960.0,2976,7685.0,7674.0,6178.0,548,146.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
100,4,1.0,1.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,182.0,1334,1316,5862.0,5646.0,3012,7268.0,7257.0,5966.0,706,368.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
98,4,1.0,1.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,235.0,301,281,7223.0,6754.0,3455,8851.0,8797.0,7014.0,294,199.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
100,2,1.0,0.0,1.0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,174.0,1394,881,5540.0,5140.0,3792,7168.0,7136.0,5665.0,280,180.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
118,7,2.0,3.0,5.0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,450.0,1490,1012,5586.0,5345.0,3280,7065.0,7059.0,5694.0,538,130.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
69,2,1.0,0.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,287.0,1772,565,5173.0,4900.0,3672,6756.0,6757.0,5287.0,284,268.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
229,6,1.0,3.0,3.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,282.0,642,658,6322.0,5851.0,3676,7950.0,7889.0,6451.0,367,252.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
150,4,1.0,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,1623,676,5332.0,5009.0,3692,6958.0,6961.0,5450.0,128,137.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
45,1,1.5,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,125.0,858,878,6091.0,5711.0,3426,7702.0,7701.0,6211.0,98,112.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
70,1,1.5,1.0,1.0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,232.0,237,249,6887.0,6498.0,3157,8432.0,8424.0,6627.0,244,233.0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
54,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,135.0,683,704,6270.0,5884.0,3365,7870.0,7867.0,6390.0,239,104.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
125,3,1.0,2.0,2.0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,126.0,1551,721,5383.0,4995.0,3846,7010.0,6983.0,5507.0,133,84.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
98,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,140.0,804,824,6157.0,5786.0,3361,7749.0,7746.0,6277.0,172,135.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
130,2,1.0,1.0,1.0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,69.0,1622,663,5325.0,4988.0,3738,6951.0,6947.0,5444.0,80,106.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
